0.059250614	0.087873746
0.059350191	0.089177246
0.059469443	0.090742183
0.059574918	0.092129809
0.059691727	0.093670312
0.059794703	0.095031628
0.059866122	0.095977552
0.059923032	0.096732326
0.05997575	0.097432323
0.05999769	0.097723878
0.059974651	0.097417717
0.059952006	0.09711695
0.059958396	0.097201812
0.059982706	0.097524737
0.059898673	0.096409146
0.059794281	0.09502605
0.059785771	0.094913427
0.059863848	0.095947406
0.059867455	0.095995213
0.059826578	0.095453626
0.059816372	0.095318473
0.059821836	0.095390822
0.059790612	0.094977491
0.059764375	0.094630382
0.059811625	0.095255619
0.059861127	0.095911343
0.059856321	0.095847648
0.059858325	0.095874203
0.05990331	0.096470655
0.059933173	0.096866926
0.059928128	0.096799957
0.059913586	0.09660699
0.059936238	0.096907598
0.060005441	0.097826897
0.060049842	0.09841743
0.060018058	0.09799465
0.059928337	0.09680273
0.059830016	0.095499158
0.059833351	0.095543332
0.059890303	0.096298138
0.059888018	0.096267835
0.059779214	0.094826681
0.059715473	0.09398396
0.059685514	0.093588268
0.059743248	0.094351025
0.059720849	0.094054985
0.059668667	0.093365881
0.059609761	0.092588915
0.059566743	0.092022135
0.059641654	0.093009458
0.059815078	0.095301342
0.059967922	0.097328336
0.060023058	0.098061145
0.059982563	0.097522846
0.059901858	0.096451393
0.059816639	0.095322008
0.059742314	0.094338681
0.059721625	0.09406524
0.059794721	0.095031871
0.059934838	0.096889018
0.060069032	0.098672824
0.060163009	0.099925014
0.06020267	0.100454191
0.060157878	0.099856584
0.060028614	0.098135034
0.059908096	0.096534142
0.059879823	0.096159176
0.059937375	0.096922699
0.060065364	0.098624004
0.060124276	0.099408621
0.060117765	0.099321855
0.060103469	0.099131392
0.060146862	0.099709683
0.060140697	0.0996275
0.060111296	0.099235669
0.060127009	0.099445046
0.060177119	0.100113231
0.060210883	0.100563835
0.060209756	0.100548791
0.060208629	0.100533746
0.060204874	0.100483611
0.06017016	0.100020393
0.060092202	0.098981324
0.060042789	0.098323591
0.060182116	0.100179895
0.060388381	0.102937781
0.060463697	0.103947651
0.060357304	0.102521524
0.060266541	0.101307318
0.06022203	0.100712667
0.060190747	0.100295071
0.060125332	0.099422701
0.060057904	0.098524716
0.060057904	0.098524716
0.060057904	0.098524716
0.060057904	0.098524716
0.060057904	0.098524716
0.060057904	0.098524716
0.060057904	0.098524716
0.060057904	0.098524716
0.060057904	0.098524716
0.060057904	0.098524716
0.060057904	0.098524716
0.060057904	0.098524716
0.060057904	0.098524716
0.060057904	0.098524716
0.060057904	0.098524716
0.060057904	0.098524716
0.060057904	0.098524716
0.060057904	0.098524716
0.060057904	0.098524716
0.060057904	0.098524716
0.060057904	0.098524716
0.060057904	0.098524716
0.060057904	0.098524716
0.060057904	0.098524716
0.060057904	0.098524716
0.060057904	0.098524716
0.060057904	0.098524716
0.060057904	0.098524716
0.060057904	0.098524716
0.060057904	0.098524716
0.060057904	0.098524716
0.060057904	0.098524716
0.060057904	0.098524716
0.060057904	0.098524716
0.060057904	0.098524716
0.060057904	0.098524716
0.060057904	0.098524716
0.060057904	0.098524716
0.060057904	0.098524716
0.060057904	0.098524716
0.060057904	0.098524716
0.060057904	0.098524716
0.060057904	0.098524716
0.060057904	0.098524716
0.060057904	0.098524716
0.060057904	0.098524716
0.060057904	0.098524716
0.060057904	0.098524716
0.060057904	0.098524716
0.060057904	0.098524716
0.060057904	0.098524716
0.060057904	0.098524716
0.060057904	0.098524716
0.060057904	0.098524716
0.060057904	0.098524716
0.060057904	0.098524716
0.060057904	0.098524716
0.060057904	0.098524716
0.060057904	0.098524716
0.060057904	0.098524716
0.060057904	0.098524716
0.060057904	0.098524716
0.060057904	0.098524716
0.060057904	0.098524716
0.060057904	0.098524716
0.060057904	0.098524716
0.060057904	0.098524716
0.060057904	0.098524716
0.060057904	0.098524716
0.060057904	0.098524716
0.060057904	0.098524716
0.060057904	0.098524716
0.060057904	0.098524716
0.060057904	0.098524716
0.060057904	0.098524716
0.060057904	0.098524716
0.060057904	0.098524716
0.060057904	0.098524716
0.060057904	0.098524716
0.060057904	0.098524716
0.060057904	0.098524716
0.060057904	0.098524716
0.060057904	0.098524716
0.060057904	0.098524716
0.060057904	0.098524716
0.060057904	0.098524716
0.060057904	0.098524716
0.060057904	0.098524716
0.060057904	0.098524716
0.060057904	0.098524716
0.060057904	0.098524716
0.060057904	0.098524716
0.060057904	0.098524716
0.060057904	0.098524716
0.060057904	0.098524716
0.060057904	0.098524716
0.060057904	0.098524716
0.060057904	0.098524716
0.060057904	0.098524716
0.060057904	0.098524716
0.060057904	0.098524716
0.060057904	0.098524716
0.060057904	0.098524716
0.060057904	0.098524716
0.060057904	0.098524716
0.060057904	0.098524716
0.060057904	0.098524716
0.060057904	0.098524716
0.060057904	0.098524716
0.060057904	0.098524716
0.060057904	0.098524716
0.060057904	0.098524716
0.060057904	0.098524716
0.060057904	0.098524716
0.060057904	0.098524716
0.060057904	0.098524716
0.060057904	0.098524716
0.060057904	0.098524716
0.060057904	0.098524716
0.060057904	0.098524716
0.060057904	0.098524716
